game_id,game_date,sport,home_team,away_team,home_score,away_score,status,commence_time,venue
MLB_20210314_CHICAGOCUBS_LOSANGELESANGELS,2021-03-14,MLB,Chicago Cubs,Los Angeles Angels,1.0,1.0,Final,,
MLB_20210314_CINCINNATIREDS_SANDIEGOPADRES,2021-03-14,MLB,Cincinnati Reds,San Diego Padres,4.0,10.0,Final,,
MLB_20210314_TEXASRANGERS_COLORADOROCKIES,2021-03-14,MLB,Texas Rangers,Colorado Rockies,3.0,1.0,Final,,
MLB_20210314_OAKLANDATHLETICS_CHICAGOWHITESOX,2021-03-14,MLB,Oakland Athletics,Chicago White Sox,0.0,1.0,Final,,
MLB_20210314_ARIZONADIAMONDBACKS_SANFRANCISCOGIANTS,2021-03-14,MLB,Arizona Diamondbacks,San Francisco Giants,3.0,6.0,Final,,
MLB_20210314_SEATTLEMARINERS_MILWAUKEEBREWERS,2021-03-14,MLB,Seattle Mariners,Milwaukee Brewers,5.0,4.0,Final,,
MLB_20210315_SEATTLEMARINERS_ARIZONADIAMONDBACKS,2021-03-15,MLB,Seattle Mariners,Arizona Diamondbacks,2.0,6.0,Final,,
MLB_20210315_BALTIMOREORIOLES_PITTSBURGHPIRATES,2021-03-15,MLB,Baltimore Orioles,Pittsburgh Pirates,12.0,3.0,Final,,
MLB_20210315_STLOUISCARDINALS_WASHINGTONNATIONALS,2021-03-15,MLB,St. Louis Cardinals,Washington Nationals,4.0,2.0,Final,,
MLB_20210315_TAMPABAYRAYS_BOSTONREDSOX,2021-03-15,MLB,Tampa Bay Rays,Boston Red Sox,3.0,2.0,Final,,
MLB_20210315_DETROITTIGERS_TORONTOBLUEJAYS,2021-03-15,MLB,Detroit Tigers,Toronto Blue Jays,0.0,4.0,Final,,
MLB_20210315_ATLANTABRAVES_MINNESOTATWINS,2021-03-15,MLB,Atlanta Braves,Minnesota Twins,5.0,1.0,Final,,
MLB_20210315_HOUSTONASTROS_MIAMIMARLINS,2021-03-15,MLB,Houston Astros,Miami Marlins,5.0,6.0,Final,,
MLB_20210315_NEWYORKYANKEES_PHILADELPHIAPHILLIES,2021-03-15,MLB,New York Yankees,Philadelphia Phillies,4.0,2.0,Final,,
MLB_20210315_KANSASCITYROYALS_SANFRANCISCOGIANTS,2021-03-15,MLB,Kansas City Royals,San Francisco Giants,6.0,1.0,Final,,
MLB_20210315_CHICAGOWHITESOX_CHICAGOCUBS,2021-03-15,MLB,Chicago White Sox,Chicago Cubs,4.0,4.0,Final,,
MLB_20210315_LOSANGELESANGELS_CINCINNATIREDS,2021-03-15,MLB,Los Angeles Angels,Cincinnati Reds,3.0,7.0,Final,,
MLB_20210315_COLORADOROCKIES_LOSANGELESDODGERS,2021-03-15,MLB,Colorado Rockies,Los Angeles Dodgers,5.0,12.0,Final,,
MLB_20210315_MILWAUKEEBREWERS_SANDIEGOPADRES,2021-03-15,MLB,Milwaukee Brewers,San Diego Padres,3.0,13.0,Final,,
MLB_20210316_TAMPABAYRAYS_BALTIMOREORIOLES,2021-03-16,MLB,Tampa Bay Rays,Baltimore Orioles,7.0,1.0,Final,,
MLB_20210316_MINNESOTATWINS_PITTSBURGHPIRATES,2021-03-16,MLB,Minnesota Twins,Pittsburgh Pirates,2.0,4.0,Final,,
MLB_20210316_PHILADELPHIAPHILLIES_TORONTOBLUEJAYS,2021-03-16,MLB,Philadelphia Phillies,Toronto Blue Jays,5.0,14.0,Final,,
MLB_20210316_BOSTONREDSOX_ATLANTABRAVES,2021-03-16,MLB,Boston Red Sox,Atlanta Braves,5.0,3.0,Final,,
MLB_20210316_DETROITTIGERS_NEWYORKYANKEES,2021-03-16,MLB,Detroit Tigers,New York Yankees,4.0,7.0,Final,,
MLB_20210316_NEWYORKMETS_HOUSTONASTROS,2021-03-16,MLB,New York Mets,Houston Astros,8.0,3.0,Final,,
MLB_20210316_LOSANGELESDODGERS_MILWAUKEEBREWERS,2021-03-16,MLB,Los Angeles Dodgers,Milwaukee Brewers,2.0,7.0,Final,,
MLB_20210316_ARIZONADIAMONDBACKS_OAKLANDATHLETICS,2021-03-16,MLB,Arizona Diamondbacks,Oakland Athletics,12.0,3.0,Final,,
MLB_20210316_SANDIEGOPADRES_CHICAGOWHITESOX,2021-03-16,MLB,San Diego Padres,Chicago White Sox,3.0,4.0,Final,,
MLB_20210316_WASHINGTONNATIONALS_MIAMIMARLINS,2021-03-16,MLB,Washington Nationals,Miami Marlins,3.0,4.0,Final,,
MLB_20210316_CINCINNATIREDS_COLORADOROCKIES,2021-03-16,MLB,Cincinnati Reds,Colorado Rockies,7.0,11.0,Final,,
MLB_20210316_KANSASCITYROYALS_SEATTLEMARINERS,2021-03-16,MLB,Kansas City Royals,Seattle Mariners,0.0,13.0,Final,,
MLB_20210316_SANFRANCISCOGIANTS_TEXASRANGERS,2021-03-16,MLB,San Francisco Giants,Texas Rangers,6.0,10.0,Final,,
MLB_20210317_SEATTLEMARINERS_LOSANGELESANGELS,2021-03-17,MLB,Seattle Mariners,Los Angeles Angels,4.0,7.0,Final,,
MLB_20210317_BOSTONREDSOX_MINNESOTATWINS,2021-03-17,MLB,Boston Red Sox,Minnesota Twins,9.0,1.0,Final,,
MLB_20210317_PHILADELPHIAPHILLIES_DETROITTIGERS,2021-03-17,MLB,Philadelphia Phillies,Detroit Tigers,2.0,0.0,Final,,
MLB_20210317_PITTSBURGHPIRATES_TAMPABAYRAYS,2021-03-17,MLB,Pittsburgh Pirates,Tampa Bay Rays,9.0,10.0,Final,,
MLB_20210317_MIAMIMARLINS_NEWYORKMETS,2021-03-17,MLB,Miami Marlins,New York Mets,3.0,2.0,Final,,
MLB_20210317_TORONTOBLUEJAYS_NEWYORKYANKEES,2021-03-17,MLB,Toronto Blue Jays,New York Yankees,0.0,1.0,Final,,
MLB_20210317_OAKLANDATHLETICS_KANSASCITYROYALS,2021-03-17,MLB,Oakland Athletics,Kansas City Royals,10.0,5.0,Final,,
MLB_20210317_CHICAGOWHITESOX_LOSANGELESDODGERS,2021-03-17,MLB,Chicago White Sox,Los Angeles Dodgers,3.0,4.0,Final,,
MLB_20210317_COLORADOROCKIES_SANFRANCISCOGIANTS,2021-03-17,MLB,Colorado Rockies,San Francisco Giants,8.0,11.0,Final,,
MLB_20210317_HOUSTONASTROS_STLOUISCARDINALS,2021-03-17,MLB,Houston Astros,St. Louis Cardinals,4.0,4.0,Final,,
MLB_20210317_BALTIMOREORIOLES_ATLANTABRAVES,2021-03-17,MLB,Baltimore Orioles,Atlanta Braves,5.0,2.0,Final,,
MLB_20210317_CHICAGOCUBS_SANDIEGOPADRES,2021-03-17,MLB,Chicago Cubs,San Diego Padres,8.0,2.0,Final,,
MLB_20210317_TEXASRANGERS_ARIZONADIAMONDBACKS,2021-03-17,MLB,Texas Rangers,Arizona Diamondbacks,3.0,0.0,Final,,
MLB_20210318_STLOUISCARDINALS_MIAMIMARLINS,2021-03-18,MLB,St. Louis Cardinals,Miami Marlins,7.0,5.0,Final,,
MLB_20210318_SANFRANCISCOGIANTS_SEATTLEMARINERS,2021-03-18,MLB,San Francisco Giants,Seattle Mariners,3.0,6.0,Final,,
MLB_20210318_NEWYORKMETS_WASHINGTONNATIONALS,2021-03-18,MLB,New York Mets,Washington Nationals,1.0,3.0,Final,,
MLB_20210318_CHICAGOWHITESOX_KANSASCITYROYALS,2021-03-18,MLB,Chicago White Sox,Kansas City Royals,9.0,7.0,Final,,
MLB_20210318_ARIZONADIAMONDBACKS_LOSANGELESDODGERS,2021-03-18,MLB,Arizona Diamondbacks,Los Angeles Dodgers,7.0,7.0,Final,,
MLB_20210318_SANDIEGOPADRES_OAKLANDATHLETICS,2021-03-18,MLB,San Diego Padres,Oakland Athletics,2.0,4.0,Final,,
MLB_20210318_LOSANGELESANGELS_MILWAUKEEBREWERS,2021-03-18,MLB,Los Angeles Angels,Milwaukee Brewers,3.0,2.0,Final,,
MLB_20210318_TEXASRANGERS_CINCINNATIREDS,2021-03-18,MLB,Texas Rangers,Cincinnati Reds,12.0,9.0,Final,,
MLB_20210319_ATLANTABRAVES_MINNESOTATWINS,2021-03-19,MLB,Atlanta Braves,Minnesota Twins,4.0,2.0,Final,,
MLB_20210319_SANFRANCISCOGIANTS_CINCINNATIREDS,2021-03-19,MLB,San Francisco Giants,Cincinnati Reds,2.0,6.0,Final,,
MLB_20210319_SEATTLEMARINERS_CHICAGOWHITESOX,2021-03-19,MLB,Seattle Mariners,Chicago White Sox,7.0,6.0,Final,,
MLB_20210319_BOSTONREDSOX_TAMPABAYRAYS,2021-03-19,MLB,Boston Red Sox,Tampa Bay Rays,11.0,7.0,Final,,
MLB_20210319_DETROITTIGERS_TORONTOBLUEJAYS,2021-03-19,MLB,Detroit Tigers,Toronto Blue Jays,1.0,8.0,Final,,
MLB_20210319_NEWYORKMETS_STLOUISCARDINALS,2021-03-19,MLB,New York Mets,St. Louis Cardinals,8.0,5.0,Final,,
MLB_20210319_KANSASCITYROYALS_LOSANGELESANGELS,2021-03-19,MLB,Kansas City Royals,Los Angeles Angels,4.0,4.0,Final,,
MLB_20210319_OAKLANDATHLETICS_CHICAGOCUBS,2021-03-19,MLB,Oakland Athletics,Chicago Cubs,1.0,6.0,Final,,
MLB_20210319_LOSANGELESDODGERS_TEXASRANGERS,2021-03-19,MLB,Los Angeles Dodgers,Texas Rangers,7.0,2.0,Final,,
MLB_20210319_MILWAUKEEBREWERS_ARIZONADIAMONDBACKS,2021-03-19,MLB,Milwaukee Brewers,Arizona Diamondbacks,9.0,3.0,Final,,
MLB_20210319_HOUSTONASTROS_WASHINGTONNATIONALS,2021-03-19,MLB,Houston Astros,Washington Nationals,9.0,10.0,Final,,
MLB_20210319_PITTSBURGHPIRATES_BALTIMOREORIOLES,2021-03-19,MLB,Pittsburgh Pirates,Baltimore Orioles,9.0,11.0,Final,,
MLB_20210319_NEWYORKYANKEES_PHILADELPHIAPHILLIES,2021-03-19,MLB,New York Yankees,Philadelphia Phillies,1.0,4.0,Final,,
MLB_20210320_DETROITTIGERS_PITTSBURGHPIRATES,2021-03-20,MLB,Detroit Tigers,Pittsburgh Pirates,3.0,1.0,Final,,
MLB_20210320_STLOUISCARDINALS_HOUSTONASTROS,2021-03-20,MLB,St. Louis Cardinals,Houston Astros,5.0,2.0,Final,,
MLB_20210320_PHILADELPHIAPHILLIES_TORONTOBLUEJAYS,2021-03-20,MLB,Philadelphia Phillies,Toronto Blue Jays,1.0,3.0,Final,,
MLB_20210320_ATLANTABRAVES_BOSTONREDSOX,2021-03-20,MLB,Atlanta Braves,Boston Red Sox,8.0,2.0,Final,,
MLB_20210320_CHICAGOCUBS_COLORADOROCKIES,2021-03-20,MLB,Chicago Cubs,Colorado Rockies,4.0,2.0,Final,,
MLB_20210320_ARIZONADIAMONDBACKS_KANSASCITYROYALS,2021-03-20,MLB,Arizona Diamondbacks,Kansas City Royals,6.0,6.0,Final,,
MLB_20210320_LOSANGELESANGELS_OAKLANDATHLETICS,2021-03-20,MLB,Los Angeles Angels,Oakland Athletics,2.0,11.0,Final,,
MLB_20210320_SANDIEGOPADRES_LOSANGELESDODGERS,2021-03-20,MLB,San Diego Padres,Los Angeles Dodgers,4.0,4.0,Final,,
MLB_20210320_MINNESOTATWINS_TAMPABAYRAYS,2021-03-20,MLB,Minnesota Twins,Tampa Bay Rays,2.0,1.0,Final,,
MLB_20210320_WASHINGTONNATIONALS_MIAMIMARLINS,2021-03-20,MLB,Washington Nationals,Miami Marlins,7.0,4.0,Final,,
MLB_20210320_BALTIMOREORIOLES_NEWYORKYANKEES,2021-03-20,MLB,Baltimore Orioles,New York Yankees,2.0,1.0,Final,,
MLB_20210320_TEXASRANGERS_SEATTLEMARINERS,2021-03-20,MLB,Texas Rangers,Seattle Mariners,6.0,5.0,Final,,
MLB_20210320_CINCINNATIREDS_MILWAUKEEBREWERS,2021-03-20,MLB,Cincinnati Reds,Milwaukee Brewers,1.0,4.0,Final,,
MLB_20210321_ARIZONADIAMONDBACKS_CHICAGOWHITESOX,2021-03-21,MLB,Arizona Diamondbacks,Chicago White Sox,4.0,4.0,Final,,
MLB_20210321_MILWAUKEEBREWERS_SEATTLEMARINERS,2021-03-21,MLB,Milwaukee Brewers,Seattle Mariners,1.0,3.0,Final,,
MLB_20210321_WASHINGTONNATIONALS_NEWYORKMETS,2021-03-21,MLB,Washington Nationals,New York Mets,2.0,6.0,Final,,
MLB_20210321_BOSTONREDSOX_PITTSBURGHPIRATES,2021-03-21,MLB,Boston Red Sox,Pittsburgh Pirates,4.0,9.0,Final,,
MLB_20210321_BALTIMOREORIOLES_MINNESOTATWINS,2021-03-21,MLB,Baltimore Orioles,Minnesota Twins,7.0,12.0,Final,,
MLB_20210321_PHILADELPHIAPHILLIES_DETROITTIGERS,2021-03-21,MLB,Philadelphia Phillies,Detroit Tigers,3.0,5.0,Final,,
MLB_20210321_TAMPABAYRAYS_ATLANTABRAVES,2021-03-21,MLB,Tampa Bay Rays,Atlanta Braves,1.0,11.0,Final,,
MLB_20210321_MIAMIMARLINS_HOUSTONASTROS,2021-03-21,MLB,Miami Marlins,Houston Astros,4.0,2.0,Final,,
MLB_20210321_TORONTOBLUEJAYS_NEWYORKYANKEES,2021-03-21,MLB,Toronto Blue Jays,New York Yankees,3.0,8.0,Final,,
MLB_20210321_CHICAGOCUBS_CINCINNATIREDS,2021-03-21,MLB,Chicago Cubs,Cincinnati Reds,11.0,6.0,Final,,
MLB_20210321_KANSASCITYROYALS_COLORADOROCKIES,2021-03-21,MLB,Kansas City Royals,Colorado Rockies,6.0,1.0,Final,,
MLB_20210321_LOSANGELESDODGERS_SANFRANCISCOGIANTS,2021-03-21,MLB,Los Angeles Dodgers,San Francisco Giants,4.0,10.0,Final,,
MLB_20210321_SANDIEGOPADRES_LOSANGELESANGELS,2021-03-21,MLB,San Diego Padres,Los Angeles Angels,4.0,1.0,Final,,
MLB_20210322_NEWYORKYANKEES_PHILADELPHIAPHILLIES,2021-03-22,MLB,New York Yankees,Philadelphia Phillies,0.0,4.0,Final,,
MLB_20210322_SEATTLEMARINERS_LOSANGELESDODGERS,2021-03-22,MLB,Seattle Mariners,Los Angeles Dodgers,7.0,3.0,Final,,
MLB_20210322_HOUSTONASTROS_NEWYORKMETS,2021-03-22,MLB,Houston Astros,New York Mets,5.0,4.0,Final,,
MLB_20210322_PITTSBURGHPIRATES_BALTIMOREORIOLES,2021-03-22,MLB,Pittsburgh Pirates,Baltimore Orioles,6.0,5.0,Final,,
MLB_20210322_TAMPABAYRAYS_BOSTONREDSOX,2021-03-22,MLB,Tampa Bay Rays,Boston Red Sox,4.0,10.0,Final,,
MLB_20210322_MINNESOTATWINS_ATLANTABRAVES,2021-03-22,MLB,Minnesota Twins,Atlanta Braves,4.0,2.0,Final,,
MLB_20210322_MIAMIMARLINS_STLOUISCARDINALS,2021-03-22,MLB,Miami Marlins,St. Louis Cardinals,7.0,2.0,Final,,
MLB_20210322_OAKLANDATHLETICS_ARIZONADIAMONDBACKS,2021-03-22,MLB,Oakland Athletics,Arizona Diamondbacks,4.0,4.0,Final,,
MLB_20210322_KANSASCITYROYALS_SANDIEGOPADRES,2021-03-22,MLB,Kansas City Royals,San Diego Padres,9.0,9.0,Final,,
MLB_20210322_CHICAGOWHITESOX_SANFRANCISCOGIANTS,2021-03-22,MLB,Chicago White Sox,San Francisco Giants,7.0,2.0,Final,,
MLB_20210322_LOSANGELESANGELS_CHICAGOCUBS,2021-03-22,MLB,Los Angeles Angels,Chicago Cubs,15.0,7.0,Final,,
MLB_20210322_COLORADOROCKIES_TEXASRANGERS,2021-03-22,MLB,Colorado Rockies,Texas Rangers,5.0,4.0,Final,,
MLB_20210322_TORONTOBLUEJAYS_DETROITTIGERS,2021-03-22,MLB,Toronto Blue Jays,Detroit Tigers,4.0,3.0,Final,,
MLB_20210323_NEWYORKMETS_MIAMIMARLINS,2021-03-23,MLB,New York Mets,Miami Marlins,5.0,3.0,Final,,
MLB_20210323_STLOUISCARDINALS_WASHINGTONNATIONALS,2021-03-23,MLB,St. Louis Cardinals,Washington Nationals,5.0,5.0,Final,,
MLB_20210323_BALTIMOREORIOLES_TAMPABAYRAYS,2021-03-23,MLB,Baltimore Orioles,Tampa Bay Rays,4.0,3.0,Final,,
MLB_20210323_PITTSBURGHPIRATES_MINNESOTATWINS,2021-03-23,MLB,Pittsburgh Pirates,Minnesota Twins,1.0,0.0,Final,,
MLB_20210323_ATLANTABRAVES_BOSTONREDSOX,2021-03-23,MLB,Atlanta Braves,Boston Red Sox,6.0,7.0,Final,,
MLB_20210323_DETROITTIGERS_NEWYORKYANKEES,2021-03-23,MLB,Detroit Tigers,New York Yankees,5.0,5.0,Final,,
MLB_20210323_OAKLANDATHLETICS_COLORADOROCKIES,2021-03-23,MLB,Oakland Athletics,Colorado Rockies,4.0,1.0,Final,,
MLB_20210323_TEXASRANGERS_LOSANGELESANGELS,2021-03-23,MLB,Texas Rangers,Los Angeles Angels,6.0,4.0,Final,,
MLB_20210323_CHICAGOCUBS_CHICAGOWHITESOX,2021-03-23,MLB,Chicago Cubs,Chicago White Sox,1.0,3.0,Final,,
MLB_20210323_SANDIEGOPADRES_CINCINNATIREDS,2021-03-23,MLB,San Diego Padres,Cincinnati Reds,5.0,4.0,Final,,
MLB_20210323_MILWAUKEEBREWERS_LOSANGELESDODGERS,2021-03-23,MLB,Milwaukee Brewers,Los Angeles Dodgers,9.0,6.0,Final,,
MLB_20210323_PHILADELPHIAPHILLIES_TORONTOBLUEJAYS,2021-03-23,MLB,Philadelphia Phillies,Toronto Blue Jays,3.0,9.0,Final,,
MLB_20210323_ARIZONADIAMONDBACKS_SEATTLEMARINERS,2021-03-23,MLB,Arizona Diamondbacks,Seattle Mariners,0.0,3.0,Final,,
MLB_20210324_STLOUISCARDINALS_NEWYORKMETS,2021-03-24,MLB,St. Louis Cardinals,New York Mets,3.0,0.0,Final,,
MLB_20210324_TAMPABAYRAYS_MINNESOTATWINS,2021-03-24,MLB,Tampa Bay Rays,Minnesota Twins,7.0,6.0,Final,,
MLB_20210324_MILWAUKEEBREWERS_COLORADOROCKIES,2021-03-24,MLB,Milwaukee Brewers,Colorado Rockies,8.0,9.0,Final,,
MLB_20210324_DETROITTIGERS_PHILADELPHIAPHILLIES,2021-03-24,MLB,Detroit Tigers,Philadelphia Phillies,4.0,1.0,Final,,
MLB_20210324_PITTSBURGHPIRATES_ATLANTABRAVES,2021-03-24,MLB,Pittsburgh Pirates,Atlanta Braves,6.0,3.0,Final,,
MLB_20210324_NEWYORKYANKEES_TORONTOBLUEJAYS,2021-03-24,MLB,New York Yankees,Toronto Blue Jays,0.0,5.0,Final,,
MLB_20210324_CHICAGOWHITESOX_OAKLANDATHLETICS,2021-03-24,MLB,Chicago White Sox,Oakland Athletics,4.0,14.0,Final,,
MLB_20210324_LOSANGELESANGELS_KANSASCITYROYALS,2021-03-24,MLB,Los Angeles Angels,Kansas City Royals,4.0,2.0,Final,,
MLB_20210324_BOSTONREDSOX_BALTIMOREORIOLES,2021-03-24,MLB,Boston Red Sox,Baltimore Orioles,2.0,0.0,Final,,
MLB_20210324_WASHINGTONNATIONALS_HOUSTONASTROS,2021-03-24,MLB,Washington Nationals,Houston Astros,8.0,11.0,Final,,
MLB_20210324_CINCINNATIREDS_TEXASRANGERS,2021-03-24,MLB,Cincinnati Reds,Texas Rangers,5.0,6.0,Final,,
MLB_20210324_SEATTLEMARINERS_CHICAGOCUBS,2021-03-24,MLB,Seattle Mariners,Chicago Cubs,2.0,6.0,Final,,
MLB_20210324_SANFRANCISCOGIANTS_SANDIEGOPADRES,2021-03-24,MLB,San Francisco Giants,San Diego Padres,7.0,3.0,Final,,
MLB_20210325_MIAMIMARLINS_WASHINGTONNATIONALS,2021-03-25,MLB,Miami Marlins,Washington Nationals,7.0,3.0,Final,,
MLB_20210325_BOSTONREDSOX_MINNESOTATWINS,2021-03-25,MLB,Boston Red Sox,Minnesota Twins,4.0,7.0,Final,,
MLB_20210325_PHILADELPHIAPHILLIES_NEWYORKYANKEES,2021-03-25,MLB,Philadelphia Phillies,New York Yankees,13.0,12.0,Final,,
MLB_20210325_ATLANTABRAVES_TAMPABAYRAYS,2021-03-25,MLB,Atlanta Braves,Tampa Bay Rays,5.0,2.0,Final,,
MLB_20210325_CHICAGOCUBS_LOSANGELESDODGERS,2021-03-25,MLB,Chicago Cubs,Los Angeles Dodgers,2.0,5.0,Final,,
MLB_20210325_SANDIEGOPADRES_TEXASRANGERS,2021-03-25,MLB,San Diego Padres,Texas Rangers,11.0,10.0,Final,,
MLB_20210325_SANFRANCISCOGIANTS_MILWAUKEEBREWERS,2021-03-25,MLB,San Francisco Giants,Milwaukee Brewers,2.0,2.0,Final,,
MLB_20210325_KANSASCITYROYALS_ARIZONADIAMONDBACKS,2021-03-25,MLB,Kansas City Royals,Arizona Diamondbacks,10.0,1.0,Final,,
MLB_20210325_OAKLANDATHLETICS_SEATTLEMARINERS,2021-03-25,MLB,Oakland Athletics,Seattle Mariners,8.0,5.0,Final,,
MLB_20210325_TORONTOBLUEJAYS_DETROITTIGERS,2021-03-25,MLB,Toronto Blue Jays,Detroit Tigers,3.0,3.0,Final,,
MLB_20210325_CHICAGOWHITESOX_CINCINNATIREDS,2021-03-25,MLB,Chicago White Sox,Cincinnati Reds,9.0,4.0,Final,,
MLB_20210325_COLORADOROCKIES_LOSANGELESANGELS,2021-03-25,MLB,Colorado Rockies,Los Angeles Angels,6.0,5.0,Final,,
MLB_20210325_BALTIMOREORIOLES_PITTSBURGHPIRATES,2021-03-25,MLB,Baltimore Orioles,Pittsburgh Pirates,10.0,9.0,Final,,
MLB_20210325_HOUSTONASTROS_STLOUISCARDINALS,2021-03-25,MLB,Houston Astros,St. Louis Cardinals,3.0,0.0,Final,,
MLB_20210326_TEXASRANGERS_KANSASCITYROYALS,2021-03-26,MLB,Texas Rangers,Kansas City Royals,8.0,1.0,Final,,
MLB_20210326_PITTSBURGHPIRATES_DETROITTIGERS,2021-03-26,MLB,Pittsburgh Pirates,Detroit Tigers,2.0,5.0,Final,,
MLB_20210326_TAMPABAYRAYS_BOSTONREDSOX,2021-03-26,MLB,Tampa Bay Rays,Boston Red Sox,7.0,3.0,Final,,
MLB_20210326_CHICAGOCUBS_SANFRANCISCOGIANTS,2021-03-26,MLB,Chicago Cubs,San Francisco Giants,5.0,5.0,Final,,
MLB_20210326_ARIZONADIAMONDBACKS_CINCINNATIREDS,2021-03-26,MLB,Arizona Diamondbacks,Cincinnati Reds,3.0,7.0,Final,,
MLB_20210326_MILWAUKEEBREWERS_CHICAGOWHITESOX,2021-03-26,MLB,Milwaukee Brewers,Chicago White Sox,5.0,7.0,Final,,
MLB_20210326_MINNESOTATWINS_ATLANTABRAVES,2021-03-26,MLB,Minnesota Twins,Atlanta Braves,6.0,7.0,Final,,
MLB_20210326_HOUSTONASTROS_MIAMIMARLINS,2021-03-26,MLB,Houston Astros,Miami Marlins,0.0,9.0,Final,,
MLB_20210326_NEWYORKMETS_WASHINGTONNATIONALS,2021-03-26,MLB,New York Mets,Washington Nationals,3.0,7.0,Final,,
MLB_20210326_NEWYORKYANKEES_BALTIMOREORIOLES,2021-03-26,MLB,New York Yankees,Baltimore Orioles,1.0,4.0,Final,,
MLB_20210326_TORONTOBLUEJAYS_PHILADELPHIAPHILLIES,2021-03-26,MLB,Toronto Blue Jays,Philadelphia Phillies,6.0,5.0,Final,,
MLB_20210326_LOSANGELESDODGERS_OAKLANDATHLETICS,2021-03-26,MLB,Los Angeles Dodgers,Oakland Athletics,0.0,11.0,Final,,
MLB_20210326_SANDIEGOPADRES_SEATTLEMARINERS,2021-03-26,MLB,San Diego Padres,Seattle Mariners,6.0,3.0,Final,,
MLB_20210327_CINCINNATIREDS_CHICAGOCUBS,2021-03-27,MLB,Cincinnati Reds,Chicago Cubs,3.0,6.0,Final,,
MLB_20210327_STLOUISCARDINALS_MIAMIMARLINS,2021-03-27,MLB,St. Louis Cardinals,Miami Marlins,4.0,6.0,Final,,
MLB_20210327_ATLANTABRAVES_BALTIMOREORIOLES,2021-03-27,MLB,Atlanta Braves,Baltimore Orioles,8.0,5.0,Final,,
MLB_20210327_COLORADOROCKIES_CHICAGOWHITESOX,2021-03-27,MLB,Colorado Rockies,Chicago White Sox,2.0,8.0,Final,,
MLB_20210327_OAKLANDATHLETICS_TEXASRANGERS,2021-03-27,MLB,Oakland Athletics,Texas Rangers,5.0,1.0,Final,,
MLB_20210327_KANSASCITYROYALS_MILWAUKEEBREWERS,2021-03-27,MLB,Kansas City Royals,Milwaukee Brewers,6.0,6.0,Final,,
MLB_20210327_NEWYORKMETS_HOUSTONASTROS,2021-03-27,MLB,New York Mets,Houston Astros,8.0,3.0,Final,,
MLB_20210327_NEWYORKYANKEES_TORONTOBLUEJAYS,2021-03-27,MLB,New York Yankees,Toronto Blue Jays,5.0,1.0,Final,,
MLB_20210327_DETROITTIGERS_PHILADELPHIAPHILLIES,2021-03-27,MLB,Detroit Tigers,Philadelphia Phillies,9.0,8.0,Final,,
MLB_20210327_MINNESOTATWINS_TAMPABAYRAYS,2021-03-27,MLB,Minnesota Twins,Tampa Bay Rays,0.0,2.0,Final,,
MLB_20210327_PITTSBURGHPIRATES_BOSTONREDSOX,2021-03-27,MLB,Pittsburgh Pirates,Boston Red Sox,4.0,7.0,Final,,
MLB_20210327_LOSANGELESANGELS_SANDIEGOPADRES,2021-03-27,MLB,Los Angeles Angels,San Diego Padres,0.0,2.0,Final,,
MLB_20210327_SEATTLEMARINERS_SANFRANCISCOGIANTS,2021-03-27,MLB,Seattle Mariners,San Francisco Giants,5.0,0.0,Final,,
MLB_20210328_COLORADOROCKIES_KANSASCITYROYALS,2021-03-28,MLB,Colorado Rockies,Kansas City Royals,3.0,6.0,Final,,
MLB_20210328_BALTIMOREORIOLES_PITTSBURGHPIRATES,2021-03-28,MLB,Baltimore Orioles,Pittsburgh Pirates,1.0,2.0,Final,,
MLB_20210328_WASHINGTONNATIONALS_STLOUISCARDINALS,2021-03-28,MLB,Washington Nationals,St. Louis Cardinals,11.0,3.0,Final,,
MLB_20210328_BOSTONREDSOX_MINNESOTATWINS,2021-03-28,MLB,Boston Red Sox,Minnesota Twins,8.0,3.0,Final,,
MLB_20210328_TAMPABAYRAYS_ATLANTABRAVES,2021-03-28,MLB,Tampa Bay Rays,Atlanta Braves,16.0,5.0,Final,,
MLB_20210328_MIAMIMARLINS_NEWYORKMETS,2021-03-28,MLB,Miami Marlins,New York Mets,10.0,2.0,Final,,
MLB_20210328_PHILADELPHIAPHILLIES_NEWYORKYANKEES,2021-03-28,MLB,Philadelphia Phillies,New York Yankees,6.0,2.0,Final,,
MLB_20210328_TORONTOBLUEJAYS_DETROITTIGERS,2021-03-28,MLB,Toronto Blue Jays,Detroit Tigers,4.0,4.0,Final,,
MLB_20210328_TEXASRANGERS_CHICAGOCUBS,2021-03-28,MLB,Texas Rangers,Chicago Cubs,12.0,8.0,Final,,
MLB_20210328_MILWAUKEEBREWERS_CINCINNATIREDS,2021-03-28,MLB,Milwaukee Brewers,Cincinnati Reds,7.0,1.0,Final,,
MLB_20210328_SANFRANCISCOGIANTS_OAKLANDATHLETICS,2021-03-28,MLB,San Francisco Giants,Oakland Athletics,3.0,9.0,Final,,
MLB_20210328_CHICAGOWHITESOX_ARIZONADIAMONDBACKS,2021-03-28,MLB,Chicago White Sox,Arizona Diamondbacks,7.0,4.0,Final,,
MLB_20210328_LOSANGELESANGELS_LOSANGELESDODGERS,2021-03-28,MLB,Los Angeles Angels,Los Angeles Dodgers,6.0,5.0,Final,,
MLB_20210329_CINCINNATIREDS_SEATTLEMARINERS,2021-03-29,MLB,Cincinnati Reds,Seattle Mariners,5.0,5.0,Final,,
